filename,Anth,Bio,Geo,Sil
0240-13072016_325.wav,0,0,1,0
0240-14052016_39.wav,0,0,1,0
0240-20072016_20.wav,0,0,0,1
0240-20072016_200.wav,0,0,0,1
0240-20072016_201.wav,0,0,0,1
0240-20072016_202.wav,0,1,0,0
0240-20072016_203.wav,0,1,0,0
0240-20072016_204.wav,0,0,0,1
0240-20072016_205.wav,0,0,0,1
0240-20072016_206.wav,0,0,0,1
0240-20072016_207.wav,1,0,0,0
0240-20072016_208.wav,0,1,0,0
0240-20072016_209.wav,0,0,0,1
0240-21062016_283.wav,0,1,1,0
0240-22072016_6.wav,0,0,0,1
0240-22072016_60.wav,0,0,0,1
0240-22072016_61.wav,0,0,0,1
0240-22072016_63.wav,0,0,0,1
0240-22072016_65.wav,0,0,0,1
0240-22072016_66.wav,0,0,0,1
0240-22072016_67.wav,0,0,0,1
0240-22072016_68.wav,0,0,0,1
0240-22072016_69.wav,0,0,0,1
0240-24072016_292.wav,0,0,0,1
0240-25042016_225.wav,0,0,0,1
0240-28032016_49.wav,0,0,0,1
0240-28062016_17.wav,0,0,0,1
0240-28062016_170.wav,0,1,0,0
0240-28062016_171.wav,0,0,0,1
0240-28062016_172.wav,1,1,0,0
0240-28062016_173.wav,0,0,0,1
0240-28062016_174.wav,0,1,0,0
0240-28062016_176.wav,0,1,0,0
0240-28062016_177.wav,0,0,0,1
0240-28062016_178.wav,0,1,0,0
0240-28062016_179.wav,0,1,0,0
0240-29062016_81.wav,0,0,0,1
0240-30062016_23.wav,0,0,0,1
0240-30062016_230.wav,0,1,0,0
0240-30062016_231.wav,0,1,0,0
0240-30062016_232.wav,0,0,0,1
0240-30062016_233.wav,0,0,0,1
0240-30062016_234.wav,0,1,0,0
0240-30062016_235.wav,0,1,0,0
0240-30062016_236.wav,0,1,0,0
0240-30062016_239.wav,0,1,0,0
0240-31032016_265.wav,0,0,0,1
0250-04072016_287.wav,0,1,0,0
0250-07072016_3.wav,0,0,0,1
0250-12052016_289.wav,0,0,0,1
0250-22042016_217.wav,0,0,0,1
0250-24062016_40.wav,0,0,0,1
0250-25072016_130.wav,0,0,0,1
0250-25072016_187.wav,1,0,0,0
0250-26042016_220.wav,0,0,1,0
0250-29062016_41.wav,0,0,0,1
0300-05042016_36.wav,0,0,0,1
0300-06072016_283.wav,0,1,0,0
0300-08062016_316.wav,0,1,0,0
0300-09072016_199.wav,0,0,0,1
0300-09072016_32.wav,0,0,0,1
0300-09072016_320.wav,0,1,1,0
0300-09072016_321.wav,0,1,1,0
0300-09072016_322.wav,0,0,0,1
0300-09072016_323.wav,0,0,0,1
0300-09072016_324.wav,0,1,0,0
0300-09072016_325.wav,0,1,0,0
0300-09072016_326.wav,0,1,0,0
0300-09072016_327.wav,0,0,0,1
0300-09072016_329.wav,0,0,0,1
0300-13042016_20.wav,0,0,0,1
0300-13042016_200.wav,0,0,0,1
0300-13042016_201.wav,0,0,0,1
0300-13042016_202.wav,0,0,0,1
0300-13042016_203.wav,0,0,0,1
0300-13042016_204.wav,0,0,0,1
0300-13042016_205.wav,0,0,0,1
0300-13042016_206.wav,1,0,0,0
0300-13042016_208.wav,0,0,0,1
0300-13042016_209.wav,1,0,0,0
0300-15062016_48.wav,0,0,0,1
0300-18042016_311.wav,1,0,0,0
0300-22052016_48.wav,0,0,0,1
0300-23052016_251.wav,0,1,0,0
0300-23052016_252.wav,0,1,0,0
0300-23052016_254.wav,0,0,0,1
0300-23052016_258.wav,0,0,0,1
0300-25032016_39.wav,0,0,0,1
0300-28062016_171.wav,1,0,0,0
0310-01072016_13.wav,0,0,0,1
0310-01072016_134.wav,0,1,0,0
0310-01072016_135.wav,1,1,0,0
0310-01072016_139.wav,0,0,0,1
0310-07072016_20.wav,1,1,0,0
0310-07072016_200.wav,0,0,0,1
0310-07072016_203.wav,0,1,1,0
0310-07072016_204.wav,0,0,0,1
0310-07072016_205.wav,0,0,0,1
0310-07072016_209.wav,0,1,0,0
0310-10052016_41.wav,1,0,0,0
0310-16072016_3.wav,0,0,0,1
0310-16072016_301.wav,0,0,0,1
0310-16072016_305.wav,0,0,0,1
0310-16072016_306.wav,0,1,0,0
0310-16072016_308.wav,0,0,1,0
0310-16072016_31.wav,0,0,0,1
0310-16072016_314.wav,0,0,1,0
0310-16072016_318.wav,0,0,0,1
0310-16072016_319.wav,0,0,0,1
0310-16072016_32.wav,0,0,0,1
0310-16072016_321.wav,0,1,0,0
0310-16072016_322.wav,0,0,0,1
0310-16072016_323.wav,0,0,0,1
0310-16072016_326.wav,0,0,0,1
0310-16072016_329.wav,0,0,0,1
0310-16072016_331.wav,0,0,0,1
0310-16072016_35.wav,0,0,0,1
0310-16072016_36.wav,0,0,0,1
0310-16072016_37.wav,0,0,0,1
0310-16072016_38.wav,0,0,0,1
0310-16072016_39.wav,0,0,0,1
0310-17052016_47.wav,0,0,0,1
0310-21042016_240.wav,0,0,0,1
0310-21042016_277.wav,0,0,0,1
0310-23072016_316.wav,0,0,0,1
0310-24042016_68.wav,0,0,0,1
0310-26052016_199.wav,0,0,0,1
0310-28032016_206.wav,1,0,0,0
0310-28062016_4.wav,0,0,0,1
0320-04052016_296.wav,0,0,0,1
0320-07062016_72.wav,0,1,0,0
0320-08032016_212.wav,0,0,0,1
0320-16032016_214.wav,0,0,0,1
0320-17032016_209.wav,0,0,0,1
0320-17052016_68.wav,0,0,0,1
0320-19042016_209.wav,0,0,1,0
0320-23032016_231.wav,0,1,0,0
0320-25042016_288.wav,0,0,0,1
0320-25042016_30.wav,0,0,0,1
0320-25042016_301.wav,0,0,0,1
0320-25042016_303.wav,0,0,0,1
0320-25042016_304.wav,0,0,1,0
0320-25042016_305.wav,0,0,0,1
0320-25042016_306.wav,0,0,1,0
0320-25042016_307.wav,0,0,1,0
0320-25042016_308.wav,0,0,1,0
0320-25042016_309.wav,0,0,0,1
0320-27062016_224.wav,0,1,0,0
0320-28062016_290.wav,0,1,1,0
0320-30062016_149.wav,1,1,0,0
0320-31052016_141.wav,0,1,0,0
0330-03052016_234.wav,0,1,0,0
0330-03062016_287.wav,0,1,0,0
0330-03072016_46.wav,0,1,0,0
0330-05072016_225.wav,0,1,0,0
0330-08062016_261.wav,0,1,0,0
0330-11072016_214.wav,0,1,0,0
0330-13052016_324.wav,0,1,0,0
0330-13062016_39.wav,1,1,1,0
0330-15072016_233.wav,1,0,0,0
0330-16052016_130.wav,0,1,0,0
0330-19042016_38.wav,1,0,0,0
0330-20042016_237.wav,0,0,1,0
0330-22062016_303.wav,1,1,0,0
0330-23042016_25.wav,1,0,0,0
0330-23042016_250.wav,1,1,0,0
0330-23042016_251.wav,0,1,1,0
0330-23042016_252.wav,1,1,1,0
0330-23042016_253.wav,1,0,0,0
0330-23042016_254.wav,1,1,0,0
0330-23042016_256.wav,1,0,0,0
0330-23042016_258.wav,1,0,0,0
0330-23042016_259.wav,1,1,0,0
0330-24072016_61.wav,0,0,1,0
0330-26032016_47.wav,1,0,1,0
0330-30042016_44.wav,1,0,0,0
0340-02072016_42.wav,1,1,0,0
0340-03062016_117.wav,1,1,0,0
0340-03072016_212.wav,0,1,0,0
0340-04052016_230.wav,0,1,0,0
0340-04072016_72.wav,0,1,0,0
0340-07072016_296.wav,0,0,0,1
0340-07072016_88.wav,1,1,0,0
0340-09042016_303.wav,1,0,0,0
0340-09052016_127.wav,0,1,0,0
0340-10072016_282.wav,0,1,0,0
0340-13042016_141.wav,0,1,0,0
0340-13072016_141.wav,0,1,0,0
0340-21042016_223.wav,1,1,0,0
0340-22042016_142.wav,0,1,0,0
0340-23032016_72.wav,0,0,0,1
0340-24062016_143.wav,0,1,0,0
0340-28072016_239.wav,0,1,0,0
0340-28072016_67.wav,1,0,0,0
0350-01052016_10.wav,0,1,0,0
0350-01052016_101.wav,0,0,1,0
0350-01052016_102.wav,0,0,1,0
0350-01052016_103.wav,0,0,1,0
0350-01052016_104.wav,1,0,1,0
0350-01052016_105.wav,0,0,1,0
0350-01052016_107.wav,0,1,0,0
0350-01052016_108.wav,0,1,0,0
0350-01052016_109.wav,0,1,0,0
0350-02062016_120.wav,1,1,1,0
0350-03072016_23.wav,0,1,0,0
0350-03072016_230.wav,0,1,0,0
0350-03072016_231.wav,0,1,1,0
0350-03072016_232.wav,0,1,0,0
0350-03072016_233.wav,0,1,0,0
0350-03072016_234.wav,0,1,0,0
0350-03072016_235.wav,0,1,0,0
0350-03072016_236.wav,0,1,0,0
0350-03072016_239.wav,0,1,0,0
0350-03072016_41.wav,0,1,0,0
0350-04072016_234.wav,0,1,1,0
0350-05072016_206.wav,1,1,0,0
0350-06052016_6.wav,0,0,1,0
0350-06052016_60.wav,0,0,0,1
0350-06052016_64.wav,0,0,1,0
0350-06052016_65.wav,1,1,0,0
0350-06052016_66.wav,0,0,0,1
0350-06052016_67.wav,1,1,0,0
0350-06052016_68.wav,0,0,1,0
0350-06052016_69.wav,1,0,0,0
0350-06062016_310.wav,1,1,0,0
0350-08052016_220.wav,0,1,0,0
0350-08072016_230.wav,0,1,0,0
0350-09042016_313.wav,0,0,0,1
0350-09052016_135.wav,1,1,0,0
0350-11052016_42.wav,0,1,0,0
0350-12052016_31.wav,0,0,0,1
0350-12052016_310.wav,0,1,0,0
0350-12052016_311.wav,1,1,0,0
0350-12052016_312.wav,0,1,0,0
0350-12052016_313.wav,0,1,0,0
0350-12052016_315.wav,0,1,0,0
0350-12052016_316.wav,0,1,0,0
0350-12052016_317.wav,0,1,1,0
0350-12052016_318.wav,0,0,0,1
0350-12052016_319.wav,0,0,0,1
0350-12052016_66.wav,1,1,0,0
0350-13062016_232.wav,0,1,1,0
0350-15052016_261.wav,0,1,0,0
0350-15062016_313.wav,0,1,0,0
0350-16062016_330.wav,0,1,0,0
0350-17072016_171.wav,1,0,0,0
0350-18042016_21.wav,0,0,1,0
0350-18042016_210.wav,1,1,0,0
0350-18042016_211.wav,0,1,0,0
0350-18042016_212.wav,0,1,0,0
0350-18042016_214.wav,0,1,0,0
0350-18042016_216.wav,0,1,1,0
0350-18042016_217.wav,1,1,0,0
0350-18042016_218.wav,0,1,0,0
0350-19072016_45.wav,0,0,1,0
0350-21042016_280.wav,0,1,0,0
0350-23062016_312.wav,1,1,0,0
0350-24052016_316.wav,0,0,1,0
0350-25072016_312.wav,0,1,0,0
0350-26032016_20.wav,0,0,1,0
0350-26032016_200.wav,1,0,0,0
0350-26032016_201.wav,0,1,1,0
0350-26032016_202.wav,0,0,1,0
0350-26032016_203.wav,0,0,1,0
0350-26032016_205.wav,0,0,0,1
0350-26032016_206.wav,1,0,1,0
0350-26032016_208.wav,0,0,0,1
0350-26032016_209.wav,0,0,1,0
0350-27062016_36.wav,0,1,1,0
0350-30042016_210.wav,0,1,0,0
0400-02072016_135.wav,0,1,0,0
0400-04072016_107.wav,0,1,0,0
0400-08042016_6.wav,0,0,1,0
0400-08042016_60.wav,0,1,0,0
0400-08042016_61.wav,0,0,0,1
0400-08042016_65.wav,0,0,0,1
0400-08042016_66.wav,1,0,0,0
0400-08042016_67.wav,1,0,0,0
0400-08052016_282.wav,0,1,0,0
0400-09042016_113.wav,0,1,0,0
0400-12042016_325.wav,0,0,0,1
0400-13052016_143.wav,0,1,0,0
0400-16072016_118.wav,0,1,0,0
0400-17072016_277.wav,0,1,0,0
0400-19062016_214.wav,0,1,0,0
0400-20042016_312.wav,0,1,1,0
0400-21062016_86.wav,1,1,1,0
0400-22052016_274.wav,0,1,0,0
0400-24072016_317.wav,0,0,0,1
0400-26052016_330.wav,0,1,0,0
0400-26062016_315.wav,0,1,0,0
0400-26062016_66.wav,1,1,0,0
0400-27042016_208.wav,0,1,1,0
0400-28052016_115.wav,0,1,0,0
0400-30062016_20.wav,0,1,1,0
0400-30062016_200.wav,0,1,0,0
0400-30062016_201.wav,0,1,0,0
0400-30062016_202.wav,0,1,0,0
0400-30062016_203.wav,0,1,0,0
0400-30062016_204.wav,1,0,0,0
0400-30062016_205.wav,0,0,0,1
0400-30062016_206.wav,1,1,0,0
0400-30062016_207.wav,0,0,1,0
0400-30062016_208.wav,1,1,0,0
0400-30062016_209.wav,0,1,0,0
0400-30062016_21.wav,0,1,1,0
0400-30062016_210.wav,0,1,0,0
0400-30062016_211.wav,1,1,0,0
0400-30062016_212.wav,1,1,0,0
0400-30062016_214.wav,1,1,0,0
0400-30062016_216.wav,1,1,0,0
0400-30062016_217.wav,1,1,0,0
0400-30062016_218.wav,1,1,0,0
0410-02062016_141.wav,0,1,1,0
0410-04072016_54.wav,1,1,0,0
0410-05072016_274.wav,0,1,0,0
0410-06052016_187.wav,1,1,0,0
0410-06072016_12.wav,0,1,0,0
0410-06072016_122.wav,0,1,1,0
0410-06072016_124.wav,0,0,0,1
0410-06072016_126.wav,0,0,0,1
0410-06072016_127.wav,1,1,0,0
0410-06072016_128.wav,1,1,0,0
0410-06072016_129.wav,0,0,1,0
0410-07072016_129.wav,0,1,0,0
0410-09052016_232.wav,0,1,0,0
0410-15042016_86.wav,0,0,0,1
0410-16042016_140.wav,1,1,0,0
0410-17052016_281.wav,0,1,0,0
0410-19042016_324.wav,0,1,0,0
0410-21042016_237.wav,0,1,0,0
0410-21042016_288.wav,0,1,0,0
0410-21062016_234.wav,0,1,1,0
0410-22072016_44.wav,0,0,0,1
0410-25032016_208.wav,0,0,1,0
0410-27042016_107.wav,0,1,0,0
0410-27062016_35.wav,0,1,0,0
0410-30052016_312.wav,0,1,0,0
0410-31052016_118.wav,0,1,0,0
0410-31072016_40.wav,0,1,0,0
0420-01072016_22.wav,0,1,0,0
0420-01072016_220.wav,1,1,0,0
0420-01072016_221.wav,1,1,0,0
0420-01072016_223.wav,1,1,0,0
0420-01072016_224.wav,1,1,0,0
0420-01072016_225.wav,1,1,0,0
0420-01072016_226.wav,1,1,0,0
0420-01072016_227.wav,1,1,1,0
0420-01072016_228.wav,1,1,0,0
0420-01072016_229.wav,0,1,0,0
0420-03042016_317.wav,0,0,1,0
0420-08072016_19.wav,0,1,0,0
0420-08072016_190.wav,1,0,0,0
0420-08072016_192.wav,1,0,0,0
0420-08072016_193.wav,1,1,0,0
0420-08072016_194.wav,0,1,0,0
0420-08072016_196.wav,1,1,0,0
0420-08072016_197.wav,0,0,1,0
0420-08072016_198.wav,1,1,1,0
0420-08072016_199.wav,0,0,0,1
0420-10042016_326.wav,0,1,1,0
0420-11042016_290.wav,1,1,0,0
0420-11042016_325.wav,0,0,0,1
0420-12062016_285.wav,1,1,0,0
0420-12072016_313.wav,0,1,0,0
0420-14042016_6.wav,1,1,0,0
0420-14042016_60.wav,1,1,1,0
0420-14042016_61.wav,0,0,0,1
0420-14042016_65.wav,1,1,0,0
0420-14042016_66.wav,0,0,0,1
0420-14042016_67.wav,1,0,0,0
0420-15072016_265.wav,1,1,0,0
0420-16042016_218.wav,0,1,1,0
0420-17072016_281.wav,0,1,1,0
0420-18052016_107.wav,1,1,0,0
0420-19062016_44.wav,0,1,0,0
0420-21032016_317.wav,0,0,1,0
0420-21042016_287.wav,0,1,0,0
0420-21052016_283.wav,0,1,0,0
0420-22062016_233.wav,0,1,1,0
0420-23042016_120.wav,0,1,1,0
0420-24042016_280.wav,0,1,1,0
0420-24042016_88.wav,0,1,0,0
0420-24052016_19.wav,0,1,1,0
0420-24052016_190.wav,0,1,1,0
0420-24052016_191.wav,0,0,0,1
0420-24052016_192.wav,0,0,1,0
0420-24052016_193.wav,1,1,0,0
0420-24052016_194.wav,0,1,1,0
0420-24052016_195.wav,1,1,1,0
0420-24052016_196.wav,0,1,1,0
0420-24052016_197.wav,0,0,0,1
0420-24052016_198.wav,1,1,0,0
0420-24052016_199.wav,0,0,0,1
0420-27042016_44.wav,0,0,1,0
0420-28052016_86.wav,0,1,1,0
0420-28062016_257.wav,0,1,1,0
0430-01072016_148.wav,1,1,1,0
0430-02052016_216.wav,1,1,0,0
0430-05072016_315.wav,0,1,0,0
0430-07042016_12.wav,0,0,1,0
0430-07042016_120.wav,1,1,1,0
0430-07042016_125.wav,0,0,0,1
0430-07042016_126.wav,0,0,0,1
0430-07042016_127.wav,0,1,0,0
0430-07052016_208.wav,1,1,1,0
0430-09042016_13.wav,0,1,0,0
0430-09042016_130.wav,0,1,1,0
0430-09042016_131.wav,0,1,0,0
0430-09042016_135.wav,1,1,0,0
0430-09042016_139.wav,1,0,0,0
0430-11062016_7.wav,0,1,1,0
0430-11062016_70.wav,0,0,1,0
0430-11062016_71.wav,0,1,1,0
0430-11062016_72.wav,1,1,1,0
0430-11062016_73.wav,1,0,1,0
0430-11062016_74.wav,0,1,0,0
0430-11062016_75.wav,1,1,1,0
0430-11062016_76.wav,0,1,1,0
0430-11062016_78.wav,1,1,0,0
0430-12052016_280.wav,1,1,1,0
0430-12072016_3.wav,1,1,1,0
0430-13072016_127.wav,0,1,0,0
0430-17042016_49.wav,1,1,1,0
0430-18042016_118.wav,1,1,0,0
0430-18052016_299.wav,1,1,0,0
0430-18062016_76.wav,0,1,0,0
0430-18072016_290.wav,1,1,0,0
0430-18072016_39.wav,1,1,0,0
0430-20052016_15.wav,0,1,0,0
0430-20052016_152.wav,1,1,0,0
0430-20052016_153.wav,1,1,1,0
0430-20052016_154.wav,1,0,0,0
0430-20052016_155.wav,1,1,0,0
0430-20052016_157.wav,0,1,0,0
0430-20052016_158.wav,0,1,0,0
0430-20052016_159.wav,1,1,0,0
0430-20072016_285.wav,1,1,0,0
0430-23042016_225.wav,0,1,0,0
0430-23042016_254.wav,1,1,1,0
0430-26042016_289.wav,0,0,0,1
0430-26052016_46.wav,0,1,0,0
0430-26072016_68.wav,0,1,1,0
0430-28042016_25.wav,1,1,0,0
0430-28042016_250.wav,0,1,1,0
0430-28042016_251.wav,0,1,1,0
0430-28042016_252.wav,0,1,1,0
0430-28042016_253.wav,0,0,1,0
0430-28042016_254.wav,0,1,0,0
0430-28042016_256.wav,1,1,1,0
0430-28042016_258.wav,0,0,0,1
0430-28042016_259.wav,0,1,1,0
0430-29032016_22.wav,1,0,1,0
0430-29032016_221.wav,0,1,1,0
0430-29032016_223.wav,1,1,0,0
0430-29032016_224.wav,1,1,0,0
0430-29032016_225.wav,0,1,0,0
0430-29032016_226.wav,1,1,0,0
0430-29032016_227.wav,1,0,1,0
0430-29032016_229.wav,0,0,1,0
0430-29052016_212.wav,0,1,0,0
0440-04042016_40.wav,0,0,1,0
0440-04052016_7.wav,1,1,0,0
0440-04052016_70.wav,0,0,1,0
0440-04052016_71.wav,0,1,0,0
0440-04052016_72.wav,1,1,1,0
0440-04052016_73.wav,1,0,0,0
0440-04052016_74.wav,0,1,0,0
0440-04052016_75.wav,1,1,0,0
0440-04052016_76.wav,0,1,0,0
0440-04052016_78.wav,0,1,0,0
0440-05032016_229.wav,1,0,0,0
0440-08052016_214.wav,1,1,1,0
0440-11072016_81.wav,1,1,1,0
0440-12042016_303.wav,0,1,0,0
0440-12062016_277.wav,0,1,1,0
0440-13042016_187.wav,1,1,0,0
0440-14062016_46.wav,0,1,0,0
0440-15072016_311.wav,1,1,1,0
0440-16042016_36.wav,0,0,1,0
0440-16072016_236.wav,1,1,1,0
0440-17042016_46.wav,0,1,1,0
0440-17072016_240.wav,1,1,0,0
0440-18062016_293.wav,0,1,1,0
0440-18062016_30.wav,1,1,0,0
0440-18062016_301.wav,1,0,0,0
0440-18062016_303.wav,0,1,0,0
0440-18062016_304.wav,0,1,1,0
0440-18062016_305.wav,1,1,0,0
0440-18062016_307.wav,0,1,1,0
0440-18062016_308.wav,0,1,1,0
0440-18062016_309.wav,1,1,0,0
0440-18072016_293.wav,0,1,0,0
0440-23062016_286.wav,0,1,0,0
0440-24062016_13.wav,0,1,1,0
0440-24062016_130.wav,0,1,1,0
0440-24062016_131.wav,0,1,0,0
0440-24062016_134.wav,1,1,0,0
0440-24062016_135.wav,1,1,0,0
0440-24062016_139.wav,1,0,0,0
0440-26062016_142.wav,0,1,1,0
0440-26072016_326.wav,0,0,1,0
0440-27032016_282.wav,1,1,1,0
0440-28062016_296.wav,0,0,1,0
0440-29042016_296.wav,1,0,0,0
0440-30032016_67.wav,1,1,1,0
0500-01062016_280.wav,0,1,0,0
0500-08042016_10.wav,0,1,0,0
0500-08042016_104.wav,0,1,0,0
0500-08042016_105.wav,0,1,0,0
0500-08042016_108.wav,0,1,1,0
0500-08042016_109.wav,0,1,0,0
0500-09062016_208.wav,0,1,0,0
0500-11052016_313.wav,0,1,0,0
0500-11062016_299.wav,1,1,0,0
0500-12042016_30.wav,0,1,0,0
0500-12042016_301.wav,0,0,0,1
0500-12042016_303.wav,0,1,0,0
0500-12042016_304.wav,0,1,0,0
0500-12042016_305.wav,0,0,0,1
0500-12042016_307.wav,0,1,0,0
0500-12042016_309.wav,0,1,0,0
0500-15052016_54.wav,1,1,0,0
0500-16072016_235.wav,0,1,0,0
0500-17072016_218.wav,0,1,1,0
0500-20052016_278.wav,0,1,0,0
0500-21042016_171.wav,1,1,0,0
0500-21052016_233.wav,0,1,0,0
0500-21062016_140.wav,1,1,0,0
0500-25032016_283.wav,0,0,1,0
0500-25072016_116.wav,0,1,0,0
0500-27062016_32.wav,0,1,0,0
0500-27062016_320.wav,0,1,0,0
0500-27062016_321.wav,0,1,0,0
0500-27062016_322.wav,0,0,0,1
0500-27062016_323.wav,0,0,0,1
0500-27062016_324.wav,0,1,0,0
0500-27062016_325.wav,0,1,0,0
0500-27062016_326.wav,0,1,0,0
0500-27062016_327.wav,0,1,0,0
0500-27062016_328.wav,1,1,0,0
0500-27062016_329.wav,0,1,1,0
0500-29032016_23.wav,0,0,1,0
0500-29032016_230.wav,1,0,1,0
0500-29032016_231.wav,0,0,1,0
0500-29032016_232.wav,0,1,0,0
0500-29032016_234.wav,1,1,1,0
0500-29032016_235.wav,0,1,1,0
0500-29032016_239.wav,1,1,1,0
0500-29042016_211.wav,0,1,0,0
0500-30062016_18.wav,0,1,0,0
0500-30062016_182.wav,1,1,0,0
0500-30062016_183.wav,0,0,0,1
0500-30062016_184.wav,1,1,0,0
0500-30062016_185.wav,0,1,0,0
0500-30062016_186.wav,0,0,0,1
0500-30062016_187.wav,0,1,0,0
0500-30062016_188.wav,0,1,0,0
0500-30062016_282.wav,0,1,0,0
0500-30072016_28.wav,0,1,0,0
0500-31032016_32.wav,0,0,0,1
0500-31032016_321.wav,0,1,0,0
0500-31032016_322.wav,0,0,0,1
0500-31032016_324.wav,0,1,0,0
0500-31032016_325.wav,0,1,0,0
0500-31032016_326.wav,0,1,0,0
0500-31032016_329.wav,1,1,0,0
0510-01052016_88.wav,1,1,0,0
0510-01062016_230.wav,0,1,0,0
0510-03062016_206.wav,1,1,0,0
0510-05062016_317.wav,0,1,0,0
0510-06072016_6.wav,0,1,0,0
0510-06072016_60.wav,1,1,0,0
0510-06072016_61.wav,0,1,0,0
0510-06072016_63.wav,0,1,0,0
0510-06072016_64.wav,0,1,0,0
0510-06072016_65.wav,0,1,1,0
0510-06072016_66.wav,1,1,0,0
0510-06072016_67.wav,1,1,0,0
0510-06072016_68.wav,0,1,0,0
0510-06072016_69.wav,0,1,1,0
0510-11052016_45.wav,0,1,0,0
0510-13052016_229.wav,0,1,0,0
0510-13062016_209.wav,1,1,1,0
0510-17042016_274.wav,1,1,0,0
0510-19042016_330.wav,0,1,0,0
0510-23062016_57.wav,0,1,0,0
0510-26042016_149.wav,0,0,1,0
0510-26052016_254.wav,0,1,0,0
0510-27062016_4.wav,1,1,0,0
0510-27062016_41.wav,0,1,0,0
0510-27062016_42.wav,0,1,0,0
0510-27062016_44.wav,0,1,1,0
0510-27062016_45.wav,0,1,0,0
0510-27062016_46.wav,0,1,1,0
0510-27062016_47.wav,1,1,0,0
0510-27062016_48.wav,1,1,0,0
0510-27062016_49.wav,0,1,0,0
0510-28042016_277.wav,0,1,0,0
0510-28052016_206.wav,1,1,0,0
0510-28062016_324.wav,0,1,0,0
0510-29052016_265.wav,0,1,1,0
0510-29062016_49.wav,0,1,0,0
0510-30042016_281.wav,1,1,0,0
0510-30042016_282.wav,1,1,0,0
0510-30072016_21.wav,0,0,0,1
0510-31052016_142.wav,0,0,0,1
0520-01052016_326.wav,1,1,0,0
0520-02072016_330.wav,0,1,0,0
0520-05072016_18.wav,0,1,0,0
0520-05072016_181.wav,0,0,1,0
0520-05072016_182.wav,1,1,0,0
0520-05072016_183.wav,0,0,0,1
0520-05072016_184.wav,1,1,0,0
0520-05072016_185.wav,0,1,0,0
0520-05072016_186.wav,0,0,0,1
0520-05072016_187.wav,1,1,0,0
0520-05072016_188.wav,0,0,0,1
0520-06072016_209.wav,0,1,1,0
0520-08072016_38.wav,0,1,0,0
0520-09062016_254.wav,0,0,1,0
0520-09062016_45.wav,0,0,1,0
0520-11072016_58.wav,0,1,0,0
0520-13052016_277.wav,1,1,0,0
0520-13072016_8.wav,0,1,1,0
0520-13072016_82.wav,1,1,0,0
0520-13072016_83.wav,0,1,0,0
0520-13072016_84.wav,0,0,0,1
0520-13072016_85.wav,1,1,0,0
0520-13072016_86.wav,0,1,1,0
0520-13072016_87.wav,0,1,0,0
0520-13072016_88.wav,0,1,0,0
0520-13072016_89.wav,0,0,0,1
0520-14062016_216.wav,0,1,0,0
0520-19042016_42.wav,1,1,0,0
0520-19042016_43.wav,0,1,0,0
0520-20042016_22.wav,1,1,0,0
0520-20042016_220.wav,0,1,0,0
0520-20042016_221.wav,0,1,0,0
0520-20042016_222.wav,0,1,1,0
0520-20042016_223.wav,1,1,0,0
0520-20042016_224.wav,0,1,0,0
0520-20042016_225.wav,0,1,0,0
0520-20042016_226.wav,0,1,1,0
0520-20042016_227.wav,0,1,0,0
0520-20042016_228.wav,0,1,0,0
0520-20042016_229.wav,0,1,0,0
0520-21052016_129.wav,0,1,0,0
0520-21062016_43.wav,0,1,0,0
0520-23042016_54.wav,1,1,0,0
0520-27052016_287.wav,1,1,0,0
0520-30062016_38.wav,0,1,1,0
0530-01072016_48.wav,1,1,0,0
0530-02042016_127.wav,0,1,0,0
0530-02052016_30.wav,0,1,0,0
0530-02052016_301.wav,0,0,0,1
0530-02052016_303.wav,0,1,0,0
0530-02052016_304.wav,0,1,0,0
0530-02052016_305.wav,0,0,0,1
0530-02052016_306.wav,0,1,1,0
0530-02052016_307.wav,0,1,0,0
0530-02052016_308.wav,0,1,1,0
0530-02052016_309.wav,1,1,0,0
0530-04072016_24.wav,0,1,0,0
0530-04072016_240.wav,0,1,0,0
0530-04072016_241.wav,1,1,0,0
0530-04072016_242.wav,1,1,0,0
0530-04072016_244.wav,1,1,0,0
0530-04072016_245.wav,1,1,0,0
0530-04072016_247.wav,0,1,0,0
0530-07062016_218.wav,1,1,0,0
0530-08032016_208.wav,0,1,0,0
0530-08052016_149.wav,0,1,0,0
0530-09032016_113.wav,1,1,0,0
0530-10062016_217.wav,0,1,0,0
0530-11072016_278.wav,0,1,0,0
0530-12042016_24.wav,0,1,1,0
0530-12042016_240.wav,0,1,0,0
0530-12042016_241.wav,0,1,0,0
0530-12042016_242.wav,1,1,0,0
0530-12042016_244.wav,1,1,0,0
0530-12042016_245.wav,1,1,0,0
0530-12042016_247.wav,1,1,0,0
0530-15052016_217.wav,0,1,0,0
0530-16042016_128.wav,1,1,0,0
0530-17032016_292.wav,1,1,0,0
0530-17062016_31.wav,0,1,1,0
0530-17062016_310.wav,0,0,1,0
0530-17062016_311.wav,0,1,0,0
0530-17062016_312.wav,0,1,1,0
0530-17062016_313.wav,0,1,1,0
0530-17062016_314.wav,0,0,0,1
0530-17062016_315.wav,0,1,1,0
0530-17062016_316.wav,0,1,1,0
0530-17062016_317.wav,0,1,1,0
0530-17062016_318.wav,0,0,0,1
0530-17062016_319.wav,0,0,0,1
0530-18072016_66.wav,1,0,0,0
0530-19042016_67.wav,1,1,0,0
